pid,product_name,product_category_tree,retail_price,discounted_price,image,description,brand,product_specifications,section,category,subcategory1,subcategory2,subcategory3,subcategory4,bias,sale_percentage,tags
CL85443,Sam and Jack Men Blue Smart Chambray Formal Trousers,Clothing >> Men's Clothing >> Trousers >> Formal Trousers >> Sam and Jack Formal Trousers,1498,674,"[""https://assets.myntassets.com/fl_progressive/h_960,q_80,w_720/v1/assets/images/18076902/2022/6/13/89f25d0e-6f02-4b5b-a8c5-8aab21e15c091655135953283SamandJackMenBlueSmartChambrayChinosTrousers1.jpg""]","The Sam and Jack Men Blue Smart Chambray Formal Trousers feature a blue chambray fabric with a regular fit. They are designed to have a smart brand fit and come with a mid-rise and regular length. The trousers have a solid pattern with a flat-front, no pleats design. They come with four pockets and are suitable for formal occasions. The material is made of viscose rayon and can be hand or machine washed.",Sam and Jack,"{""product_specification"": [{""Waist Rise"":""Mid-Rise""}, {""Length"":""Regular""}, {""Fit"":""Regular Fit""}, {""Brand Fit Name"":""Smart""}, {""Print or Pattern Type"":""Solid""}, {""Closure"":""Button""}, {""Type of Pleat"":""Flat-Front""}, {""Weave Type"":""Chambray""}, {""Fly Type"":""Zip""}, {""Number of Pockets"":""4""}, {""Features"":""Plain""}, {""Main Trend"":""New Basics""}, {""Occasion"":""Formal""}]}",Clothing,Men's Clothing,Trousers,Formal Trousers,Sam and Jack Formal Trousers,,M,55.00667557,
CL96023,DENNISON Men's Checked Smart Tapered Fit Easy Wash Trousers,Clothing >> Men's Clothing >> Trousers >> DENNISON Trousers,2999,839,"[""https://assets.myntassets.com/dpr_1.5,q_60,w_400,c_limit,fl_progressive/assets/images/25767598/2023/11/18/3d76f8e8-389e-4484-b22f-f8532123c66e1700285778916-DENNISON-Men-Checked-Smart-Tapered-Fit-Easy-Wash-Trousers-66-1.jpg""]","Elevate your formal attire with these DENNISON Men's Checked Smart Tapered Fit Easy Wash Trousers. Designed in a tapered fit with a mid-rise, these trousers offer both style and comfort. The checked pattern adds a touch of sophistication, while the easy-wash fabric ensures convenience in maintenance. With four pockets, they offer practicality without compromising on style. Perfect for formal occasions or office wear, these trousers are a versatile addition to your wardrobe.",Dennison,"{""product_specification"": [{""Waist Rise"":""Mid-Rise""}, {""Length"":""Regular""}, {""Fit"":""Tapered Fit""}, {""Brand Fit Name"":""Smart""}, {""Print or Pattern Type"":""Checked""}, {""Closure"":""Button""}, {""Type of Pleat"":""Flat-Front""}, {""Weave Type"":""Woven""}, {""Fly Type"":""Zip""}, {""Number of Pockets"":""4""}, {""Features"":""Easy Wash""}, {""Main Trend"":""New Basics""}, {""Occasion"":""Formal""}, {""Number of Items"":""1""}]}",Clothing,Men's Clothing,Trousers,DENNISON Trousers,,,M,72.024008,
CL22572,Stormborn Graphic Printed Drop Shoulder Sleeves Pure Cotton Oversized T-shirt,Clothing >> Men's Clothing >> T-shirts >> Stormborn T-shirts,999,539,"[""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25072178/2023/9/20/67b91a61-978b-4342-aba4-0e6498f1d83b1695179114307StormbornMenBrownPrintedPoloCollarPocketsT-shirt2.jpg"",""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25072178/2023/9/20/70f306a6-3fdd-4e99-bd08-10d1767afcae1695179114363StormbornMenBrownPrintedPoloCollarPocketsT-shirt4.jpg"",""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25072178/2023/9/20/c097aded-8dfb-497d-87c0-e0ef5ec5c8761695179114326StormbornMenBrownPrintedPoloCollarPocketsT-shirt1.jpg"",""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25072178/2023/9/20/ab38f009-1530-4eab-b76c-273ee950d1461695179114272StormbornMenBrownPrintedPoloCollarPocketsT-shirt3.jpg""]",Oversized T-shirt,Stormborn,"{""product_specification"": [{""Fabric"":""Pure Cotton""}, {""Fit"":""Oversized""}, {""Length"":""Regular""}, {""Main Trend"":""Graphic Print Others""}, {""Multipack Set"":""Single""}, {""Neck"":""Round Neck""}, {""Number of Items"":""1""}, {""Occasion"":""Casual""}, {""Pattern"":""Printed""}, {""Pattern Coverage"":""All-Over""}, {""Print or Pattern Type"":""Graphic""}, {""Sleeve Length"":""Short Sleeves""}, {""Sleeve Styling"":""Drop-Shoulder Sleeves""}, {""Sustainable"":""Regular""}, {""Wash Care"":""Machine Wash""}, {""Weave Type"":""Knitted""}]}",Clothing,Men's Clothing,T-shirts,Stormborn T-shirts,,,M,46.04604605,
CL31390,Roadster Men Brown Printed Cotton T-shirt,Clothing >> Men's Clothing >> T-shirts >> Roadster T-shirts,599,257,"[""https://assets.myntassets.com/dpr_1.5,q_60,w_400,c_limit,fl_progressive/assets/images/2499241/2018/6/11/8158b6c9-5d20-4682-9894-e69f030f13161528701910390-Roadster-Men-Brown-Printed-Round-Neck-T-shirt-36015287019094-1.jpg""]",Brown printed T-shirt featuring a round neck and short sleeves. Made of 100% cotton. Machine washable.,Roadster,"{""product_specification"": [{""Fit"":""Regular Fit""}, {""Length"":""Regular""}, {""Main Trend"":""Graphic Print Others""}, {""Multipack Set"":""Single""}, {""Neck"":""Round Neck""}, {""Occasion"":""Casual""}, {""Pattern"":""Printed""}, {""Pattern Coverage"":""Chest""}, {""Print or Pattern Type"":""Biker""}, {""Sleeve Length"":""Short Sleeves""}, {""Sleeve Styling"":""Regular Sleeves""}, {""Sustainable"":""Regular""}, {""Wash Care"":""Machine Wash""}, {""Weave Type"":""Knitted""}]}",Clothing,Men's Clothing,T-shirts,Roadster T-shirts,,,M,57.0951586,
CL59154,PUMA Men's Essential Logo Tee,Clothing >> Men's Clothing >> T-shirts >> PUMA T-shirts,2072,1655,"[""https://m.media-amazon.com/images/I/31AAFvRoXcS._AC_SR38,50_.jpg"",""https://m.media-amazon.com/images/I/31CZ3nuytUL._AC_SR38,50_.jpg"",""https://m.media-amazon.com/images/I/31zKfKyXtQS._AC_SR38,50_.jpg"",""https://m.media-amazon.com/images/I/31Wd7gg5okL._AC_SR38,50_.jpg""]","This season, the Essentials are crafted from more sustainable materials for everyday staples with an impact. The Essentials Logo Tee features a soft, cozy sustainably-sourced cotton for style and comfort you can feel good about.",PUMA ,"{""product_specification"": [{""Fabric type"":""100% Cotton""}, {""Care instructions"":""Machine Wash""}, {""Origin"":""Imported""}, {""Closure type"":""Pull On""}]}",Clothing,Men's Clothing,T-shirts,PUMA T-shirts,,,M,20.12548263,
CL67287,Puma ESS Polo T-shirt,Clothing >> Men's Clothing >> T-shirts >> Polo T-shirts >> Puma Polo T-shirts,1699,764,"[""https://assets.myntassets.com/dpr_1.5,q_60,w_400,c_limit,fl_progressive/assets/images/24171076/2023/7/25/013fb8e2-8f98-4f1d-9e3d-ee7b6546f27e1690226524138PumaSlim-FitCottonT-Shirt1.jpg""]","This Puma ESS Polo T-shirt features a button closure and is crafted from comfortable cotton fabric. It offers a slim fit with a regular length and showcases the main trend of New Basics. Sold as a single item, it is designed with a classic polo collar neckline and comes with a total of 1 item",Puma,"{""product_specification"": [{""Occasion"":""Casual""}, {""Ideal For"":""Men""}, {""Material"":""Cotton""}, {""Sleeve Length"":""Short Sleeves""}, {""Pattern"":""Solid""}, {""Fit"":""Regular Fit""}, {""Neck"":""Polo Neck""}, {""Length"":""Regular""}, {""Brand Fit"":""Regular""}, {""Print or Pattern Type"":""Solid""}, {""Wash Care"":""Machine Wash""}, {""Fabric"":""Cotton""}, {""Color"":""Blue""}]}",Clothing,Men's Clothing,T-shirts,Polo T-shirts,Puma Polo T-shirts,,M,55.03237198,
CL67764,Jockey Men's T-shirts 100% Cotton Signature T-Shirt,Clothing >> Men's Clothing >> T-shirts >> Jockey T-shirts,1572,999,"[""https://m.media-amazon.com/images/I/716PmQmA2GL._AC_SL1500_.jpg"",""https://m.media-amazon.com/images/I/41Bdir6oG1L._AC_SR38,50_.jpg"",""https://m.media-amazon.com/images/I/41oz9TbwDZL._AC_SR38,50_.jpg""]","A classic staple, the Jockey 100% Cotton Signature T-Shirt is now better than ever before! Soft cotton wicks moisture away from your skin so you stay cool and dry all day. Plus, it's been upgraded with StayNew technology, so it looks and feels new, wash after wash. T",Jockey,"{""product_specification"": [{""Style"":""21220""}, {""Fabric"":""Moisture-wicking fabric""}, {""Technology"":""StayNew technology""}, {""Material"":""100% cotton""}, {""Care Instructions"":""Machine wash and dry""}]}",Clothing,Men's Clothing,T-shirts,Jockey T-shirts,,,M,36.45038168,
CL31222,HRX by Hrithik Roshan Men Yellow Printed Cotton Pure Cotton T-shirt,Clothing >> Men's Clothing >> T-shirts >> HRX by Hrithik Roshan T-shirts,699,314,"[""https://rukminim2.flixcart.com/image/850/1000/xif0q/t-shirt/6/d/7/-original-imaghhfyp9jhtf4j.jpeg?q=90&crop=false""]","Keep this hip this season with the HRX Men's Athleisure T-shirt. This versatile T-shirt can be styled any way you like for the ultimate gym-to-street look. Features Athleisure T-shirt can be paired with tracks, khakis or jeans Style:Round Neck Sleeve:Short Sleeves Colour:Yellow Print:Typography Fit:Regular Size & Fit The model height 6' is wearing a size M Material & Care 100% cotton Machine-wash",HRX by Hrithik Roshan,"{""product_specification"": [{""Fit"":""Regular Fit""}, {""Length"":""Regular""}, {""Main Trend"":""Typography or Slogan Print""}, {""Multipack Set"":""Single""}, {""Neck"":""Round Neck""}, {""Occasion"":""Casual""}, {""Pattern"":""Printed""}, {""Pattern Coverage"":""Chest""}, {""Print or Pattern Type"":""Typography""}, {""Sleeve Length"":""Short Sleeves""}, {""Sleeve Styling"":""Regular Sleeves""}, {""Sustainable"":""Regular""}, {""Wash Care"":""Machine Wash""}, {""Weave Type"":""Knitted""}]}",Clothing,Men's Clothing,T-shirts,HRX by Hrithik Roshan T-shirts,,,M,55.07868383,
CL42502,HRX by Hrithik Roshan Men Black & Blue Geometric Printed Rapid-Dry Racket Sport T-shirt,Clothing >> Men's Clothing >> T-shirts >> HRX by Hrithik Roshan T-shirts,1299,649,"[""https://assets.myntassets.com/fl_progressive/h_960,q_80,w_720/v1/assets/images/23984366/2023/12/5/c02afaa4-99a2-4449-9901-dcdd4104449a1701747995396-HRX-by-Hrithik-Roshan-Men-T-shirts-1671701747994985-1.jpg""]","Black and blue T-shirt for men with geometric print, suitable for racket sport activities. Features rapid-dry technology and anti-microbial properties. Regular fit, regular length, round neck, and short regular sleeves. Made of knitted polyester fabric. Model wears size M with chest measurement of 33'' and height of 5'8"". Material is 100% polyester. Machine washable. Suitable for sports occasions, particularly badminton. Incorporates rapid-dry technology. Care instructions include machine washing.",HRX by Hrithik Roshan,"{""product_specification"": [{""Size & Fit"":""Regular Fit""}, {""Material & Care"":""100% Polyester. Machine Wash""}, {""Fabric"":""Polyester""}, {""Print"":""Geometric""}, {""Neck"":""Round""}, {""Occassion"":""Sports""}, {""Wash Care"":""Machine Wash""}, {""Pattern"":""Printed""}]}",Clothing,Men's Clothing,T-shirts,HRX by Hrithik Roshan T-shirts,,,M,50.03849115,
CL46928,Calvin Klein Men's Monogram Ck Jeans Crewneck T-Shirt,Clothing >> Men's Clothing >> T-shirts >> Crewneck T-shirts >> Calvin Klein Men's T-shirts,3466,1657,"[""https://m.media-amazon.com/images/I/31Dz6yEbeXL._AC_SR38,50_.jpg"",""https://m.media-amazon.com/images/I/31kV8LJ08VL._AC_SR38,50_.jpg"",""https://m.media-amazon.com/images/I/31IIJBF5tiL._AC_SR38,50_.jpg"",""https://m.media-amazon.com/images/I/31C6loN41EL._AC_SR38,50_.jpg""]","Crafted from soft cotton for an effortless feel, Calvin Klein’s iconic men’s T-shirts offer premium comfort. Lightweight and ventilating, these T-shirts are designed with a crewneck and short sleeves, featuring the iconic CK monogram logo at the chest for a modern, graphic look. ",Calvin Klein,"{""product_specification"": [{""Fabric type"":""100% Cotton""}, {""Care instructions"":""Machine Wash""}, {""Origin"":""Imported""}, {""Closure type"":""Pull On""}]}",Clothing,Men's Clothing,T-shirts,Crewneck T-shirts,Calvin Klein Men's T-shirts,,M,52.19272937,
CL73362,Caterpillar Men’s Foundation WW Site Tee,Clothing >> Men's Clothing >> T-shirts >> Caterpillar Tees,2072,1408,"[""https://m.media-amazon.com/images/I/31kN368GmkL._AC_SR38,50_.jpg"",""https://m.media-amazon.com/images/I/41EFJUb3CvL._AC_SR38,50_.jpg"",""https://m.media-amazon.com/images/I/51Rl9AtpS1L._AC_SR38,50_.jpg"",""https://m.media-amazon.com/images/I/418xeePSuDL._AC_SR38,50_.jpg""]","Elevate your casual wardrobe with the Caterpillar Men’s Graphic Tee. Crafted from 100% cotton jersey, this relaxed-fit shirt offers ultimate comfort whether you're working hard or relaxing. Featuring iconic Caterpillar logos on the side seam and sleeve, it adds a touch of rugged style to any outfit.",Caterpillar ,"{""product_specification"": [{""Fabric type"":""100% Cotton""}, {""Care instructions"":""Machine Wash""}, {""Origin"":""Imported""}, {""Neck style"":""Crew Neck""}]}",Clothing,Men's Clothing,T-shirts,Caterpillar Tees,,,M,32.04633205,
CL18323,Blue T-shirt for men,Clothing >> Men's Clothing >> T-shirts >> Bullmer T-shirts,1499,389,"[""https://assets.ajio.com/medias/sys_master/root/20230812/i3PX/64d77884eebac147fcc4f727/-473Wx593H-466428340-teal-MODEL6.jpg""]","Graphic printed blue T-shirt for men, featuring regular length, round neck, and short, regular sleeves. Made of knitted cotton fabric.",Bullmer,"{""product_specification"": [{""Fabric"":""Cotton""}, {""Fit"":""Oversized""}, {""Length"":""Regular""}, {""Main Trend"":""Graphic Print Others""}, {""Multipack Set"":""Single""}, {""Neck"":""Round Neck""}, {""Number of Items"":""1""}, {""Occasion"":""Casual""}, {""Pattern"":""Printed""}, {""Pattern Coverage"":""Chest""}, {""Print or Pattern Type"":""Graphic""}, {""Sleeve Length"":""Short Sleeves""}, {""Sleeve Styling"":""Regular Sleeves""}, {""Sustainable"":""Regular""}, {""Wash Care"":""Machine Wash""}, {""Weave Type"":""Knitted""}]}",Clothing,Men's Clothing,T-shirts,Bullmer T-shirts,,,M,74.04936624,
CL76625,Bewakoof Men Guardian Wings Graphic Printed Oversized T-shirt,Clothing >> Men's Clothing >> T-shirts >> Bewakoof T-shirts,1499,649,"[""https://assets.myntassets.com/dpr_1.5,q_60,w_400,c_limit,fl_progressive/assets/images/23220760/2023/5/16/5af6b3aa-d99e-408c-b4cc-5d9dc6d67df61684243719122BewakoofMenBlackTribalMandarinCollarEthnicPocketsLooseT-shir1.jpg""]","Black T-shirt for men featuring a graphic print. Regular length with a round neck and short, drop shoulder sleeves. Made of woven cotton fabric.",Bewakoof,"{""product_specification"": [{""Fabric"":""Cotton""}, {""Fit"":""Oversized""}, {""Length"":""Regular""}, {""Main Trend"":""Graphic Print Others""}, {""Multipack Set"":""Single""}, {""Neck"":""Round Neck""}, {""Number of Items"":""1""}, {""Occasion"":""Casual""}, {""Pattern"":""Printed""}, {""Pattern Coverage"":""Back""}, {""Print or Pattern Type"":""Graphic""}, {""Sleeve Length"":""Short Sleeves""}, {""Sleeve Styling"":""Drop-Shoulder Sleeves""}, {""Sustainable"":""Regular""}, {""Wash Care"":""Machine Wash""}, {""Weave Type"":""Woven""}]}",Clothing,Men's Clothing,T-shirts,Bewakoof T-shirts,,,M,56.70446965,
CL74932,ADIDAS Men Indian Cricket ODI Fan Polo Collar Jersey,Clothing >> Men's Clothing >> T-shirts >> ADIDAS T-shirts,999,799,"[""https://assets.myntassets.com/dpr_1.5,q_60,w_400,c_limit,fl_progressive/assets/images/25099214/2023/9/26/2749b9d6-1191-45bf-b280-2d430c3053f91695731103781-ADIDAS-Men-Indian-Cricket-ODI-Fan-Jersey-Printed-Polo-Collar-1.jpg""]","Show your support in style with this ADIDAS Men Indian Cricket ODI Fan Polo Collar Jersey. Designed with aeroready technology for moisture-wicking performance, it features a blue and white design with sports prints. The regular fit, short sleeves, and polo collar offer comfort and style. Made of knitted polyester fabric, it includes a button closure. This jersey showcases the cricket-inspired look of the Indian team, complete with team badge and sponsor logos. Crafted with 100% recycled materials, it's a sustainable choice for sports enthusiasts.",ADIDAS,"{""product_specification"": [{""Closure"":""Button""}, {""Fabric"":""Polyester""}, {""Fit"":""Regular Fit""}, {""Length"":""Regular""}, {""Main Trend"":""Typography or Slogan Print""}, {""Multipack Set"":""Single""}, {""Neck"":""Polo Collar""}, {""Number of Items"":""1""}, {""Occasion"":""Sports""}, {""Package Contains"":""1 t-shirt""}, {""Pattern"":""Printed""}, {""Pattern Coverage"":""Chest""}, {""Print or Pattern Type"":""Sports""}, {""Sleeve Length"":""Short Sleeves""}, {""Sleeve Styling"":""Regular Sleeves""}, {""Sport"":""Cricket""}, {""Sport Team"":""Indian Cricket Team""}, {""Sustainable"":""Regular""}, {""Wash Care"":""Machine Wash""}, {""Weave Type"":""Knitted""}]}",Clothing,Men's Clothing,T-shirts,ADIDAS T-shirts,,,M,20.02002002,"[""#sports""]"
CL73785,adidas Men's Badge of Sport Tee,Clothing >> Men's Clothing >> T-shirts >> adidas Sport Tees,1658,1077,"[""https://m.media-amazon.com/images/I/312Imkl34YL._AC_SR38,50_.jpg"",""https://m.media-amazon.com/images/I/31tNvURxuyL._AC_SR38,50_.jpg"",""https://m.media-amazon.com/images/I/31dJQYhY4qL._AC_SR38,50_.jpg"",""https://m.media-amazon.com/images/I/31OwRuHRGcL._AC_SR38,50_.jpg""]",This men's t-shirt lets everyone know whose team you play for. It's made of soft cotton jersey for all-day comfort. A bold contrast adidas Badge of Sport stands out on the chest.,Adidas ,"{""product_specification"": [{""Fabric type"":""100% Cotton""}, {""Care instructions"":""Machine Wash""}, {""Origin"":""Imported""}, {""Closure type"":""No Closure""}]}",Clothing,Men's Clothing,T-shirts,adidas Sport Tees,,,M,35.04221954,"[""#sports""]"
CL28431,DNMX Slim Fit Shirt with Patch Pocket,Clothing >> Men's Clothing >> Shirts >> Slim Fit Shirts,1399,672,"[""https://assets.ajio.com/medias/sys_master/root/20230314/e6Xe/64101652f997dde6f4f7877d/-78Wx98H-443007962-darkblue-MODEL.jpg"",""https://assets.ajio.com/medias/sys_master/root/20230314/TQcC/64101509aeb26924e3bde1c4/-78Wx98H-443007962-darkblue-MODEL2.jpg"",""https://assets.ajio.com/medias/sys_master/root/20230314/mtYW/64101672aeb26924e3bde81a/-78Wx98H-443007962-darkblue-MODEL3.jpg"",""https://assets.ajio.com/medias/sys_master/root/20230314/OjUv/641014fef997dde6f4f78169/-78Wx98H-443007962-darkblue-MODEL4.jpg""]",Slim Fit Shirt with Patch Pocket,DNMX,"{""product_specification"": [{""Curved Hemline"":""Casual""}, {""Adjustable Round Cuffs"":""Fit""}, {""Slim Fit"":""Regular""}, {""Package Contains"":""1 shirt""}, {""Care Instructions"":""Machine wash""}, {""Material"":""100% Cotton""}]}",Clothing,Men's Clothing,Shirts,Slim Fit Shirts,,,M,51.96568978,
CL96004,U.S. Polo Assn. Men's Short-Sleeve Polo Shirt with Applique,Clothing >> Men's Clothing >> Shirts >> Polo Shirts,2236,1904,"[""https://m.media-amazon.com/images/I/41How7AyM8L._AC_SR38,50_.jpg"",""https://m.media-amazon.com/images/I/41L5NjgbIrL._AC_SR38,50_.jpg"",""https://m.media-amazon.com/images/I/41x01VsukXL._AC_SR38,50_.jpg"",""https://m.media-amazon.com/images/I/31aV9XtfFuL._AC_SR38,50_.jpg""]","The U.S. Polo Assn. Men's Short-Sleeve Polo Shirt with Applique combines classic style with modern details. Crafted with a rib knit collar and cuffs, this shirt offers a polished look and comfortable fit. Its straight hem, slightly longer in the back with side vents, enhances mobility and adds a contemporary touch.",U.S. Polo,"{""product_specification"": [{""Fabric type"":""100% Cotton""}, {""Care instructions"":""Machine Wash""}, {""Origin"":""Imported""}, {""Closure type"":""Pull On""}, {""Occasion"":""Casual""}, {""Ideal For"":""Men""}, {""Heel Height"":""1 inch""}, {""Outer Material"":""Leather""}, {""Color"":""BLACK""}]}",Clothing,Men's Clothing,Shirts,Polo Shirts,,,M,14.84794275,
CL36908,Peter England Men's White Formal Shirt,Clothing >> Men's Clothing >> Shirts >> Formal Shirts >> Peter England Formal Shirts,1019,899,"[""https://assets.myntassets.com/h_1440,q_100,w_1080/v1/images/style/properties/Peter-England-Men-Shirts_539aa4391aa5e68069bf7c126bc5793c_images.jpg""]","White solid opaque Formal shirt ,has a spread collar, button placket, 1 patch pocket, long regular sleeves, curved hem",Peter England,"{""product_specification"": [{""Sleeve Length"":""Long Sleeves""}, {""Collar"":""Spread Collar""}, {""Fit"":""Regular Fit""}, {""Print or Pattern Type"":""Solid""}, {""Occasion"":""Formal""}, {""Length"":""Regular""}, {""Hemline"":""Curved""}, {""Placket"":""Button Placket""}, {""Material"":""70% Cotton and 30% Polyester""}, {""Care"":""Machine Wash""}]}",Clothing,Men's Clothing,Shirts,Formal Shirts,Peter England Formal Shirts,,M,11.77625123,"[""#office""]"
AC89732,Timex Women's Easy Reader Watch,Accessories >> Watches >> Women's Watches >> Timex Watches,4309,2931,"[""https://m.media-amazon.com/images/I/41vYF9Rk7uL._AC_SR38,50_.jpg"",""https://m.media-amazon.com/images/S/aplus-media/vc/d2a9d21c-0823-41bb-aa86-f7987128c4cb.__CR0,0,1940,600_PT0_SX970_V1___.jpg"",""https://m.media-amazon.com/images/S/aplus-media/vc/71489a38-fe68-4136-9475-630bbe3bc8cc.__CR0,0,600,600_PT0_SX300_V1___.jpg"",""https://m.media-amazon.com/images/S/aplus-media/vc/52357547-af4f-426e-b26b-8ec1ca0bf961.__CR0,0,1940,600_PT0_SX970_V1___.jpg""]","The Timex Women's Easy Reader Watch features a timeless design with modern functionality. It comes with an adjustable black 12mm genuine leather strap that fits wrists up to 7.5 inches in circumference, ensuring a comfortable fit for most wearers. The watch has a white easy-to-read dial with full Arabic numerals and a convenient date window located at 3 o'clock. Encased in a gold-tone 25mm brass case with a mineral glass crystal, this watch offers durability and style. ",Timex ,"{""product_specification"": [{""Brand"":""Timex""}, {""Item Shape"":""Round""}, {""Dial window material type"":""Mineral""}, {""Display Type"":""Analog""}, {""Clasp"":""Buckle""}, {""Case material"":""Metal""}, {""Case diameter"":""25 millimeters""}, {""Case Thickness"":""8 millimeters""}, {""Band Material"":""Leather""}, {""Band size"":""Womens""}, {""Band Color"":""Black""}, {""Dial color"":""White""}, {""Bezel material"":""Metal""}, {""Special features"":""Night Light""}, {""Movement"":""Quartz""}]}",Accessories,Watches,Women's Watches,Timex Watches,,,W,31.97957763,"[""#office""]"
AC25302,Fastrack Women Purple Analogue Watch,Accessories >> Watches >> Women's Watches >> Fastrack Watches,1895,1595,"[""https://assets.myntassets.com/dpr_1.5,q_60,w_400,c_limit,fl_progressive/assets/images/11764266/2023/1/9/94dc848f-5546-459a-9b9d-6d8ff60d32671673256386531-Fastrack-Women-Purple-Analogue-Watch-6219SM02-12216732563858-1.jpg""]","The Fastrack Women Purple Analogue Watch features an analogue display with quartz movement and battery power source. It has a solid round brass dial with a reset time feature. The strap is steel-toned bracelet-style, made of stainless steel, and equipped with a foldover closure. This watch has a water resistance of 30 meters and comes with a 2-year warranty provided by the brand/manufacturer. Please note that the watch cases might differ from the image shown. Dial width is 34 mm, and strap width is 17 mm. Made of metal.",Fastrack,"{""product_specification"": [{""Display"":""Analogue""}, {""Features"":""Reset Time""}, {""Movement"":""Quartz""}, {""Power Source"":""Battery""}, {""Type"":""Regular""}, {""Dial Shape"":""Round""}, {""Make"":""Non-Swiss Made""}, {""Dial Pattern"":""Solid""}, {""Dial Colour"":""Purple""}, {""Strap Closure"":""Foldover""}, {""Strap Colour"":""Steel Toned""}, {""Strap Style"":""Bracelet Style""}, {""Scratch Resistance"":""No""}, {""Multipack Set"":""Single""}, {""Occasion"":""Casual""}, {""Water Resistance"":""30 m""}, {""Warranty"":""2 years""}, {""Strap Material"":""Stainless Steel""}]}",Accessories,Watches,Women's Watches,Fastrack Watches,,,W,15.83113456,"[""#office""]"
AC40417,WROGN Men Grey Analogue Watch,Accessories >> Watches >> Men's Watches >> WROGN Watches,3299,1319,"[""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13036770/2021/1/6/22cb03e5-b6b3-4615-a9a7-02519f23ca3b1609905946075-WROGN-Men-Grey-Analogue-Watch-WRG00040C-3071609905945076-2.jpg"",""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13036770/2021/1/6/b21d1e72-db56-4b92-b58b-9bfdeb0266611609905946037-WROGN-Men-Grey-Analogue-Watch-WRG00040C-3071609905945076-3.jpg"",""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13036770/2021/1/6/f4a0f907-9391-459e-9fbb-775e17a059a21609905946121-WROGN-Men-Grey-Analogue-Watch-WRG00040C-3071609905945076-1.jpg"",""https://cf-images.ap-southeast-1.prod.boltdns.net/v1/jit/5745608584001/89ac22b6-9849-4161-9fcc-41ad811b2dbc/main/1280x720/18s581ms/match/image.jpg""]","This WROGN analogue watch boasts a sleek and contemporary design perfect for everyday wear. Featuring a precise quartz movement powered by a reliable battery, it ensures accurate timekeeping. The printed round stainless steel dial adds a touch of sophistication, while the reset time feature enhances convenience. ",WROGN,"{""product_specification"": [{""Display"":""Analogue""}, {""Features"":""Reset Time""}, {""Movement"":""Quartz""}, {""Power Source"":""Battery""}, {""Type"":""Regular""}, {""Dial Shape"":""Round""}, {""Dial Pattern"":""Printed""}, {""Dial Colour"":""Grey""}, {""Strap Closure"":""Tang""}, {""Strap Colour"":""Black""}, {""Strap Style"":""Regular""}, {""Scratch Resistance"":""No""}, {""Multipack Set"":""Single""}, {""Occasion"":""Casual""}]}",Accessories,Watches,Men's Watches,WROGN Watches,,,M,60.01818733,
AC61506,Timex Men's Expedition Field Chronograph Watch,Accessories >> Watches >> Men's Watches >> Timex Watches,7131,4878,"[""https://m.media-amazon.com/images/I/41tc9KR4+iS._AC_SR38,50_.jpg"",""https://m.media-amazon.com/images/I/311TmKUXVpL._AC_SR38,50_.jpg"",""https://m.media-amazon.com/images/I/21Z3KNWJbXS._AC_SR38,50_.jpg"",""https://m.media-amazon.com/images/I/51qUUBoQgZL._AC_SR38,50_.jpg""]","Enhance your style with the rugged military-inspired appeal of the Timex Men's Expedition Field Chronograph Watch. Featuring a durable and lightweight resin case, this watch comes with either a genuine leather band in brown or a stainless steel band in Silver Tone. ",Timex ,"{""product_specification"": [{""Brand"":""Timex""}, {""Model number"":""T49905""}, {""Item Shape"":""Round""}, {""Dial window material type"":""Mineral""}, {""Display Type"":""Analog""}, {""Clasp"":""Buckle""}, {""Case material"":""Brass""}, {""Case Thickness"":""12 millimeters""}, {""Band Material"":""Leather""}, {""Band size"":""Mens Standard""}, {""Band Color"":""Brown""}, {""Dial color"":""Black""}]}",Accessories,Watches,Men's Watches,Timex Watches,,,M,31.59444678,"[""#office""]"
